opportunity_id,product_ids,sales_rep_name,client_location_id,new_flag,created_date,update_date,projected_close_date,sales_stage_history,comments,renewal_flag,opportunity_amount
5279,"[4, 1, 2, 3]",sales_rep_33,4,N,2022-11-08,2022-11-11,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,219
5280,"[4, 2]",sales_rep_7,6,N,2022-02-16,2022-08-09,2022-09-05,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,62145
5281,"[1, 2]",sales_rep_58,7,Y,2021-01-17,2022-09-09,2022-11-02,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,7941441
5282,"[4, 3, 2, 1]",sales_rep_1,2,N,2021-11-20,2022-05-09,2022-08-05,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,38
5283,"[3, 2, 1, 4]",sales_rep_91,2,N,2022-07-17,2022-11-29,2022-11-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,54492
5284,[4],sales_rep_42,3,N,2022-11-05,2022-11-20,2022-11-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
5285,"[2, 1, 4]",sales_rep_63,5,N,2022-10-20,2022-11-18,2022-11-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,5936
5286,"[4, 2]",sales_rep_23,7,N,2021-06-21,2022-01-20,2022-07-10,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,703093
5287,"[4, 2, 3]",sales_rep_33,8,Y,2021-09-07,2022-05-24,2022-11-10,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1831411
5288,"[2, 3]",sales_rep_98,3,N,2021-02-20,2021-09-29,2022-08-18,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,9762
5289,[4],sales_rep_100,9,Y,2022-06-14,2022-08-16,2022-10-26,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
5290,"[3, 2, 1, 4]",sales_rep_34,9,N,2021-04-15,2022-08-20,2022-11-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,9437775
5291,"[4, 3, 2, 1]",sales_rep_24,5,Y,2022-11-14,2022-11-26,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,721159
5292,"[2, 4]",sales_rep_60,5,N,2021-09-04,2022-03-06,2022-08-18,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,932095
5293,[1],sales_rep_2,9,Y,2021-09-19,2021-10-25,2022-03-03,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,6731
5294,"[1, 2, 4]",sales_rep_57,3,Y,2021-12-19,2022-06-06,2022-11-07,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,619
5295,[4],sales_rep_96,9,N,2021-01-02,2022-11-12,2022-11-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,8971278
5296,"[3, 4, 2, 1]",sales_rep_25,6,N,2022-07-17,2022-11-30,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,0
5297,"[1, 3]",sales_rep_40,6,Y,2022-09-29,2022-11-22,2022-11-23,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
5298,"[4, 2, 1, 3]",sales_rep_68,5,Y,2021-06-11,2022-10-09,2022-10-12,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",True,576
5299,"[3, 2]",sales_rep_37,2,Y,2022-05-13,2022-11-02,2022-11-25,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,462961
5300,"[2, 4]",sales_rep_37,4,N,2022-07-11,2022-08-15,2022-09-13,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
5301,[2],sales_rep_87,2,N,2021-10-19,2022-06-22,2022-09-16,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
5302,[2],sales_rep_92,9,N,2021-01-08,2021-05-14,2022-07-05,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,963
5303,"[4, 3, 2]",sales_rep_10,1,N,2021-09-02,2022-04-09,2022-10-13,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
5304,"[1, 4]",sales_rep_91,1,N,2022-10-24,2022-11-01,2022-11-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1
5305,[1],sales_rep_71,3,N,2022-10-27,2022-11-10,2022-11-10,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,15441
5306,"[2, 4, 3, 1]",sales_rep_42,2,N,2021-12-17,2022-03-20,2022-06-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3436428
5307,"[1, 4]",sales_rep_7,2,N,2022-10-01,2022-10-16,2022-11-18,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,784
5308,"[1, 2]",sales_rep_77,6,N,2022-05-20,2022-08-31,2022-09-19,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,4
5309,"[1, 3]",sales_rep_8,6,N,2021-07-15,2022-04-26,2022-07-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,4
5310,"[1, 3, 2]",sales_rep_59,5,Y,2022-09-20,2022-10-06,2022-11-13,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,4963
5311,"[2, 4]",sales_rep_22,9,N,2022-08-02,2022-09-28,2022-09-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,4730
5312,"[1, 2]",sales_rep_16,2,N,2021-02-02,2021-03-07,2021-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1060447
5313,"[2, 4, 1, 3]",sales_rep_90,8,Y,2022-08-16,2022-11-02,2022-11-22,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2339042
5314,"[2, 4, 1, 3]",sales_rep_27,3,Y,2022-07-10,2022-11-16,2022-11-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2144405
5315,"[4, 2, 1, 3]",sales_rep_85,9,N,2021-12-09,2022-04-20,2022-11-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1260200
5316,"[4, 3]",sales_rep_48,1,N,2021-01-18,2022-10-30,2022-10-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,9381889
5317,"[1, 2]",sales_rep_67,3,Y,2022-03-13,2022-09-17,2022-11-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
5318,[4],sales_rep_91,1,N,2021-12-22,2022-04-05,2022-09-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,187945
5319,"[3, 1]",sales_rep_49,5,N,2022-07-30,2022-09-14,2022-11-13,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
5320,[2],sales_rep_79,5,Y,2021-04-14,2021-05-20,2022-08-19,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,0
5321,"[3, 4, 2]",sales_rep_91,6,Y,2021-10-16,2021-12-19,2022-10-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1387
5322,"[2, 4, 3]",sales_rep_45,1,N,2021-01-28,2022-08-09,2022-09-27,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,305351
5323,"[4, 1, 3, 2]",sales_rep_84,8,N,2021-08-25,2022-04-19,2022-11-10,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,931446
5324,"[2, 3, 1, 4]",sales_rep_40,7,Y,2022-04-05,2022-10-28,2022-11-04,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,2432
5325,"[1, 2]",sales_rep_59,4,N,2021-11-26,2022-09-23,2022-10-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,37264
5326,"[4, 1, 2]",sales_rep_72,1,Y,2021-10-14,2021-12-30,2022-01-03,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,53258
5327,"[3, 4, 2, 1]",sales_rep_13,4,Y,2022-03-04,2022-11-18,2022-11-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,40605
5328,"[4, 2, 1, 3]",sales_rep_52,1,N,2022-06-03,2022-07-07,2022-08-21,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,468
5329,"[4, 3, 1]",sales_rep_35,6,N,2021-06-05,2021-08-05,2022-08-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,4482229
5330,"[1, 4, 3]",sales_rep_46,1,N,2021-09-07,2021-10-09,2022-06-03,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1759489
5331,"[3, 2, 1]",sales_rep_55,8,N,2021-03-27,2021-08-06,2022-09-13,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,776671
5332,[4],sales_rep_8,2,N,2022-04-16,2022-07-08,2022-07-26,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,37895
5333,"[1, 3, 4]",sales_rep_85,1,Y,2021-05-10,2021-08-24,2021-08-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,7
5334,"[4, 3, 2]",sales_rep_98,1,N,2021-12-26,2022-08-19,2022-09-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
5335,"[3, 4]",sales_rep_40,6,N,2021-04-24,2021-06-06,2022-02-12,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
5336,"[1, 3, 4, 2]",sales_rep_28,5,N,2022-04-23,2022-10-13,2022-11-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1604417
5337,"[2, 1, 4, 3]",sales_rep_25,4,Y,2021-05-25,2022-02-09,2022-05-12,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1393768
5338,"[3, 2]",sales_rep_96,6,Y,2021-08-28,2022-03-21,2022-10-28,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,0
5339,"[4, 3, 2, 1]",sales_rep_59,5,N,2022-06-27,2022-10-06,2022-11-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,531
5340,[1],sales_rep_17,5,Y,2022-06-28,2022-11-11,2022-11-22,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,1335092
5341,"[3, 1, 2, 4]",sales_rep_87,5,N,2021-12-26,2022-02-17,2022-06-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,54543
5342,"[1, 4, 2, 3]",sales_rep_80,2,N,2021-08-20,2021-11-29,2022-06-03,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,5089
5343,"[2, 4, 1]",sales_rep_48,1,N,2022-04-25,2022-10-29,2022-11-15,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,6127300
5344,"[4, 1]",sales_rep_88,4,Y,2022-09-20,2022-10-12,2022-10-25,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,0
5345,[1],sales_rep_84,8,Y,2022-04-11,2022-10-13,2022-11-07,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,203
5346,"[2, 4, 1]",sales_rep_28,5,Y,2021-02-23,2022-10-12,2022-10-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1987
5347,"[2, 4, 1]",sales_rep_61,5,N,2022-09-15,2022-10-28,2022-11-04,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,63222
5348,"[3, 1, 2]",sales_rep_99,4,Y,2021-09-03,2021-12-20,2022-02-26,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,7328019
5349,"[3, 1, 4, 2]",sales_rep_23,2,N,2022-04-12,2022-09-07,2022-11-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,857954
5350,"[4, 1, 3]",sales_rep_46,5,Y,2021-03-08,2021-05-28,2022-02-06,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,732476
5351,[4],sales_rep_87,7,Y,2021-10-30,2021-11-21,2022-07-21,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
5352,[4],sales_rep_99,9,N,2021-03-03,2021-12-02,2022-02-12,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
5353,[2],sales_rep_2,4,N,2022-03-30,2022-08-08,2022-09-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,10685
5354,"[2, 3, 4, 1]",sales_rep_2,2,Y,2021-02-27,2021-08-30,2022-03-20,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1860707
5355,"[4, 3, 2, 1]",sales_rep_3,1,N,2022-07-15,2022-10-06,2022-10-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
5356,[3],sales_rep_25,8,N,2021-07-13,2022-08-11,2022-10-21,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,4
5357,"[4, 1]",sales_rep_92,6,N,2022-08-21,2022-09-27,2022-10-23,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,414
5358,"[1, 3]",sales_rep_50,1,N,2021-04-21,2021-05-02,2022-09-24,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,131825
5359,"[2, 4, 1]",sales_rep_67,5,N,2021-10-08,2022-01-17,2022-07-22,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,124030
5360,[4],sales_rep_8,8,N,2021-12-18,2022-03-04,2022-04-03,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,103291
5361,"[1, 2, 3]",sales_rep_96,3,N,2022-09-03,2022-11-17,2022-11-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
5362,[4],sales_rep_18,6,N,2022-05-30,2022-07-17,2022-10-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,31
5363,[1],sales_rep_71,4,N,2022-06-18,2022-09-13,2022-10-06,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,482808
5364,"[3, 4]",sales_rep_55,4,N,2022-06-15,2022-08-12,2022-08-25,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,8786770
5365,"[3, 1, 4, 2]",sales_rep_92,1,N,2021-11-17,2021-12-01,2022-07-11,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,14
5366,"[2, 4, 3, 1]",sales_rep_42,3,Y,2021-03-30,2021-09-11,2021-12-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3227908
5367,"[1, 2, 4, 3]",sales_rep_6,3,N,2021-03-28,2022-06-13,2022-10-12,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,750863
5368,"[1, 4, 3, 2]",sales_rep_21,6,N,2022-04-19,2022-08-27,2022-09-29,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,9194888
5369,"[3, 2, 1, 4]",sales_rep_76,3,Y,2021-02-11,2021-05-24,2022-10-14,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2564
5370,[2],sales_rep_20,6,Y,2021-12-21,2022-11-16,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,1
5371,"[2, 3, 1, 4]",sales_rep_26,1,Y,2022-03-12,2022-04-20,2022-06-05,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3066
5372,[2],sales_rep_88,1,N,2022-11-08,2022-11-14,2022-11-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,3951
5373,"[3, 1, 4]",sales_rep_64,1,Y,2022-10-31,2022-11-28,2022-11-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,571564
5374,[3],sales_rep_84,4,N,2021-08-05,2022-05-15,2022-08-18,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,0
5375,"[1, 4]",sales_rep_95,7,N,2022-11-09,2022-11-21,2022-11-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,-9999
5376,"[2, 4, 3, 1]",sales_rep_6,9,N,2022-04-05,2022-08-04,2022-08-16,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,126
5377,"[3, 4, 1]",sales_rep_85,3,Y,2022-11-23,2022-11-30,2022-11-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3289
5378,"[3, 4]",sales_rep_86,4,N,2021-05-17,2021-12-18,2022-09-07,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,70204
5379,"[3, 2, 4, 1]",sales_rep_60,3,Y,2021-05-31,2021-07-17,2021-10-20,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
5380,"[4, 2, 1, 3]",sales_rep_5,1,N,2022-11-03,2022-11-22,2022-11-27,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
5381,"[3, 4, 2, 1]",sales_rep_67,2,N,2021-07-08,2021-11-28,2022-03-07,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
5382,"[1, 3]",sales_rep_53,5,N,2021-04-24,2021-09-29,2022-09-25,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
5383,"[4, 2, 3, 1]",sales_rep_90,2,N,2022-04-08,2022-07-01,2022-07-15,"['prospecting', 'acquire', 'prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', 'difficult deal', '', '', '']",False,1335952
5384,"[1, 2, 3, 4]",sales_rep_13,1,N,2022-01-27,2022-10-22,2022-11-21,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,287044
5385,[1],sales_rep_90,8,N,2022-08-21,2022-11-30,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,9879174
5386,"[2, 1, 3, 4]",sales_rep_24,2,N,2022-06-17,2022-07-12,2022-09-02,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,190
5387,"[1, 2, 3]",sales_rep_56,5,N,2022-08-16,2022-10-10,2022-10-10,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1971645
5388,"[3, 2, 1]",sales_rep_34,3,Y,2022-09-10,2022-11-29,2022-11-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,6284054
5389,"[2, 1, 3]",sales_rep_58,4,N,2022-05-20,2022-11-16,2022-11-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
5390,[4],sales_rep_1,7,N,2022-10-05,2022-10-27,2022-11-26,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3
5391,[2],sales_rep_87,4,N,2021-02-08,2022-01-27,2022-05-26,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,83959
5392,"[2, 4, 1, 3]",sales_rep_58,6,N,2022-08-21,2022-09-22,2022-11-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,6121
5393,"[1, 3]",sales_rep_8,4,N,2022-04-13,2022-08-25,2022-10-10,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1980641
5394,"[1, 2]",sales_rep_60,2,N,2021-03-02,2021-06-12,2022-09-02,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,444895
5395,[3],sales_rep_83,2,Y,2022-09-22,2022-10-10,2022-10-17,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",True,134692
5396,"[2, 4, 3, 1]",sales_rep_28,3,N,2021-02-19,2021-04-25,2021-12-15,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,22721
5397,"[1, 4, 2, 3]",sales_rep_36,8,Y,2022-05-31,2022-10-04,2022-11-06,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,2937196
5398,[2],sales_rep_89,7,N,2022-07-28,2022-10-05,2022-10-25,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,5
5399,"[3, 2]",sales_rep_47,8,N,2021-08-17,2022-11-29,2022-11-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,330978
5400,"[1, 3, 2, 4]",sales_rep_3,9,Y,2021-04-19,2021-05-10,2021-10-03,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,327803
5401,"[4, 3, 2, 1]",sales_rep_32,3,N,2022-01-11,2022-03-26,2022-07-16,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
5402,[2],sales_rep_22,3,N,2021-01-06,2022-01-20,2022-08-24,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,14547
5403,"[4, 2, 1]",sales_rep_88,7,N,2021-05-09,2021-07-03,2022-08-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,13
5404,[1],sales_rep_3,6,N,2022-10-22,2022-11-07,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,3
5405,"[2, 4, 3]",sales_rep_65,2,N,2022-05-11,2022-11-04,2022-11-05,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,0
5406,"[3, 1]",sales_rep_44,3,Y,2022-05-02,2022-09-29,2022-10-11,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,36412
5407,[2],sales_rep_92,5,Y,2022-02-21,2022-04-01,2022-07-07,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,4487
5408,"[4, 2, 1]",sales_rep_36,5,Y,2021-07-24,2021-12-24,2022-03-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,44022
5409,"[2, 3]",sales_rep_80,6,N,2022-10-03,2022-10-18,2022-11-16,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,35895
5410,"[2, 3, 1]",sales_rep_64,8,Y,2022-07-21,2022-09-04,2022-09-21,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,245
5411,[4],sales_rep_23,7,Y,2021-01-14,2021-03-03,2022-01-26,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,9657374
5412,"[2, 3]",sales_rep_1,2,N,2022-06-19,2022-11-19,2022-11-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,114890
5413,[1],sales_rep_57,3,N,2021-02-22,2022-04-19,2022-05-16,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,1059
5414,"[4, 2]",sales_rep_70,6,Y,2021-06-19,2021-11-19,2022-08-25,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2145801
5415,"[1, 3]",sales_rep_5,6,N,2022-06-12,2022-07-07,2022-11-18,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,580
5416,"[4, 1, 2]",sales_rep_41,5,Y,2022-11-11,2022-11-25,2022-11-28,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
5417,"[2, 4]",sales_rep_65,7,N,2022-05-02,2022-06-18,2022-09-05,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1
5418,"[3, 1, 4]",sales_rep_17,5,Y,2021-05-13,2021-12-31,2022-01-17,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,10
5419,"[4, 1, 3, 2]",sales_rep_46,9,N,2022-02-21,2022-09-03,2022-10-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,1445112
5420,[3],sales_rep_90,3,Y,2021-09-22,2021-12-15,2022-07-13,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,134
5421,[1],sales_rep_19,2,Y,2021-06-25,2021-07-17,2021-10-28,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
5422,"[3, 2]",sales_rep_20,3,N,2022-02-15,2022-07-27,2022-10-26,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,6316628
5423,[1],sales_rep_14,6,N,2022-07-02,2022-11-13,2022-11-13,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,583261
5424,"[2, 3]",sales_rep_31,9,Y,2021-01-31,2021-09-26,2021-10-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,169073
5425,[2],sales_rep_56,5,N,2021-01-24,2021-06-15,2022-10-01,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
5426,"[3, 4]",sales_rep_77,5,N,2021-06-02,2021-12-14,2022-07-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,207815
5427,[3],sales_rep_13,2,N,2022-10-12,2022-10-29,2022-11-13,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
5428,"[2, 4, 1, 3]",sales_rep_94,4,Y,2021-08-28,2022-04-26,2022-05-14,"['prospecting', 'acquire', 'prospecting', 'acquire', 'prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', 'difficult deal', '', 'difficult deal', '', '', '']",True,0
